"R","P","Collection Time","Source Url","Url","Term","Course","Enrl","Median"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-001-01","171","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-002-01","34","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-010-01","52","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-016-01","26","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-024-01","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-029-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-058-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-061-01","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-065-01","43","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-071-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-074-01","47","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-076-01","78","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","COSC-077-01","20","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EARS-001-01","39","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EARS-006-01","109","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EARS-045-90","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EARS-046-90","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EARS-047-90","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-001-01","126","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-001-02","126","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-001-03","41","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-001-04","126","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-002-01","44","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-005-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-010-01","45","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-010-02","45","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-020-01","65","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-020-02","65","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-021-01","22","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-021-02","22","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-021-03","65","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-021-04","65","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-022-01","31","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-022-02","31","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-022-03","61","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-022-04","61","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-024-01","44","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-024-02","44","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-026-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-026-02","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-027-01","50","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-027-02","50","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-028-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-028-02","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-029-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-035-01","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-035-02","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-036-01","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-038-01","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-039-01","71","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ECON-039-02","71","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EDUC-001-01","50","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EDUC-015-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EDUC-016-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EDUC-060-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","EDUC-062-01","21","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-001-01","37","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-015-01","33","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-035-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-080-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-52.16-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-52.17-01","33","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-53.04-01","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-53.16-01","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-53.34-01","46","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-54.03-01","26","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-54.15-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-54.40-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGL-87.04-01","14","A/A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-004-01","27","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-012-01","31","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-013-01","46","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-020-01","27","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-021-01","70","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-022-01","49","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-023-01","36","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-026-01","23","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-027-01","31","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-033-01","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-035-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-037-01","43","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-076-01","27","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-089-01","41","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-091-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-092-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENGS-093-01","30","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-003-01","80","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-015-01","52","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-017-01","25","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-030-01","30","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-040-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-042-90","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-060-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-067-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-072-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","ENVS-084-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FILM-001-01","49","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FILM-020-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FILM-030-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FILM-033-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FILM-040-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FILM-43.04-01","19","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-001-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-001-02","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-001-03","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-002-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-002-03","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-002-04","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-003-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-003-02","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-003-03","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-008-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-008-02","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-023-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-10.03-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FREN-40.06-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","FRIT-35.02-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-001-01","39","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-002-01","44","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-003-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-006-01","37","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-011-01","29","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-015-01","39","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-018-01","22","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-022-01","26","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-023-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/17f.html","","17F","GEOG-045-01","22","A-"
